,store_id,store_name,genre,rate,review_cnt,review
10,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,【食べログ 全国×バー 第1位】(投稿時)【食べログ 2020 TOP 500】現在 Barでは 食べログ唯一の 4点オーバー神楽坂駅近くの 賑やかな 神楽坂通り沿いの 1階にありバーテンダーは 新橋清さん新橋さんは 銀座の名店『テンダー』出身でミスターバードシェーク と呼ばれる上田和男さんの右腕として 活躍後2010年6月に こちらをオープンこちらのBarの大きな特徴は 14時営業開始！オーセンティックバーで 昼飲みが出来ます店内はカウンター8席  4人掛けテーブル 1つです1年振りの再訪は コロナの影響で 営業自粛後営業再開した 最初の週末の15時本来は カウンター8席ですがカウンターは 4席に減らしソーシャルディスタンス確保到着すると カウンターは満席テーブル席に 案内されカウンター席が空き次第 カウンターに移動ですまずは テーブル席で【トムコリンズ】ジンフィズと 材料も作り方も ほぼ同じでジンの 分量だけが 少し多いカクテルまだ明るい時間なので 窓際の千本格子の木目から 自然光が店内に入り新橋さんの シェイク姿を 映し出します一流のバーテンダーの所作は 絵になっていて 格好イイ！ジンはジンクス オールド トムジンを使用さっぱりスッキリしているので『あげつき』で 豚カツ後の口内環境を リフレッシュ！やっぱり 新橋さんの作るお酒は 旨いっ♪カウンター席に移動後 もう１杯【ギムレット】ジンは ゴードンを使用シェイク後 カクテルグラスに氷を1つ 浮かべるスタイルで 提供これは 上田和男さんが『東京會舘』出身なのでそのスタイルを 新橋さんが受け継いでいますシェイカーで  氷と空気に触れさせたジンは程よく角が取れ まろやかになりますこのキレと まろやかさのバランス…素晴らしい♪まだまだ 飲みたいところですがディナーの前に 酔っぱらう訳にいかないのでこの日は 2杯で終了カウンター4席での営業なので新橋さんとも たくさん話せました♪お酒に対する 真摯さ…分け隔てない 温かいおもてなし…人柄も最高の バーテンダーです！また来ま～す(^o^)/テーブルチャージ ¥1000トムコリンズ          ¥1400ギムレット              ¥1500    計 ¥3900
11,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,（2019/12/28 再訪）約1年振り。注文したのは以下の通り。【ドリンク】 ・Maker's Mark Private Select（PBO）（ソーダ割）  （昨年バージョンと今年バージョンがあり、  　今年バージョンでお願いした。  　ソーダで割ってもアルコール度数が強いので、  　ゆっくり飲む様にした。） ・eX-Charmant  （ヘネシー X.O カクテルコンペティション 2017 入賞。  　やっぱり美味いと思う。） ・ダイキリ  （ラムベース。  　サイドカーと迷ったが、こちらにした。  　久々に飲んだが、飲みやすくて良い。） ・ギムレット・ハイボール  （ジンベースのショートカクテルである  　ギムレットを炭酸で割ったもの。  　最後に飲もうとしているものを注文する前に  　口の中をさっぱりとさせたかったので、  　ギムレットよりもこちらを選択した。） ・アイリッシュコーヒー  （作っているところを眺めるのが楽しいので、  　少なくとも年に1回は注文するようにしている。）合計9200円でした。来年はモヒートも飲みに行きたいです。ごちそうさまでした。
12,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,私が東京で最も好きなバーでして、神楽坂にあるしっとりとしたバーです。この日は、友人たちと神楽坂の私の人生最高のレストランへお伺いする前に少々時間がありましたので、こちらに０次会としてお伺いしました。早い時間から空いていまして、夜にお伺いするよりも、早い時間にお伺いする方が空いていますね。もしかすると、食事時間帯の18時～20時ぐらいが一番狙い目かもしれません…というのも、この日もカウンター席は満席でして、３人でテーブル席。何回来てもテーブル席しか空いていない気がします（泣）雰囲気は東京バーなのですが、お人柄の優しさがあふれていまして、非常に居心地が良い空間。この空間で飲むカクテルが美味しくない訳がありません。気品と繊細さに溢れたカクテルをいただきまして、神楽坂の素敵な一夜がスタートです！
13,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,この日やって来ましたのは神楽坂にあるBar『サンルーカルバー』です。都内に数あるBarの中でも名店の１つに数えられる店✨11月に初めて来たんですがなんと⁉️此方️14:00から営業してますʕʘ‿ʘʔ休日は昼間から飲むのが好きな私にぴったりお店(^^; この日は神楽坂でランチに蕎麦と天ぷらを食べたんですが軽く口直しという事で開店の14:00に合わせて再訪です(^｡^)オーダーは以下の通り。◇お品書き□飲み物・苺のシャンパンカクテル・ジントニック 前回は土曜の14:00開店時に常連さん達で満席(^_^;)平日のこの日は休日ほどではありませんが入店時常連さんと思われる先客が既に3人。その後も続々と。。。相変わらず人気ですね(^_^;)口直しに頼んだの苺のシャンパンカクテルはとても美味しい✨シャンパンと苺は相性良いですね✨2杯目は今回もジントニックにしましたがこれもホント美味しい‼️色んな店でさんざん飲んで来ましたが此処のは別格ですね✨この手の店で長居は野暮ですので2杯引っ掛けてから帰路に(^_^;)神楽坂の駅前にひっそりと佇むこの店とても気に入りました✨神楽坂飲みの〆はこの店ですね。ご馳走さまでした✨
14,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,２０１８年１２月この日は神楽坂へ。『龍朋』さんでの夕食の後、東京メトロの神楽坂駅の１番出口近くまで戻り、早稲田通りの反対側へ。そこにスタイリッシュなビルがあり、その１階に目的の『Sanlucar BAR』さんを見つけました。入口のドアを開けるのが躊躇われるほどの雰囲気でしたが、思い切って入店。空いていたカウンター席へ。お２人のバーテンダーさんの所作など眺めながら、この日いただきましたのは、①ジントニックすっきりとした口あたり、なんとも爽やかな味わいでございました。これはとても美味しいジントニックでした(*´▽｀*)②ハイボールやわらかいハイボールをと所望したしたところ、スコッチのUSQUAEBACH(ウシュクベ リザーブ)で作っていただきました。１口にハイボールといいましても、こうして全く別物の味わいになるのだという当たり前のことを、再確認させていただきました(｀･ω･´)ゞとても所作が格好いいバーテンダーさん、最近まで放送されていました嵐の相葉雅紀さん主演のドラマ『僕とシッポと神楽坂』についての楽しい会話もさせていただきましたm(__)mまた神楽坂に素敵なBARを見つけました(^_-)-☆
15,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,長年恋焦がれていたサンルーカルバーについに入れたぞ♪(ﾟ∀ﾟ；)　数年前に覗いた時には満席で入れず（涙）　この日は開店後の早い時間帯を狙って入店したらさすがに空いておりました(^^;)　店内はバックバーを含めてシンプルな装飾ですがカウンターは分厚い一枚板です。シンプル　イズ　ベストな空間ですね。　まずは飲んでみたかったジントニック。ジンはオーソドックスにビーフィーター。　おおっ、これは確かに美味しいです！　ジントニックはシンプル極まりないドリンクですが案外美味しい店は少ないものですがさすがの一杯です。　２杯目はこれまた大好きなオールドファッションド。アロマティック・ビターが角砂糖にジワーッと浸み込むのをジーッと１分以上見つめ続ける新橋氏。 　ウ～ム、エロイ♪（何が）　その後やさしく角砂糖を溶かしてからウイスキーを注ぐ。　ウ～ム、有りそうで無い作り方。　ウイスキーはウッドフォードリザーブ。　これもシブい。たっぷり入れますね(^^;)　やはり美味しいです。　３杯目は満を持してマティーニ。ビーフィーヒーター＆ノイリープラットのオーソドックスなもの。　ベルモットを結構入れますな。私の視線を感じたのか新橋氏「当店のマティーニはさほどドライじゃありませんけど」とのこと。　いえいえ結構でございます。　マティーニはその店のオリジナルを飲まないとね。さすがに美しいマティーニ。　作る姿も素敵ですがやはりもう少しドライなほうがいいですね。　これは正直に言って口に合わなかった。　４杯目はグレンドロナックでハイボールを。　炭酸系のドリンクが上手そうなので注文しました。さすがに美味しいですが後で考えると、せっかく日本有数の有名バーテンダーを前にしているのだから最後の一杯はショートカクテルを作ってもらえばよかったと少々後悔した。　とにかくオーナーバーテンダーの新橋氏のソフトな接客が素晴らしい。これほどの人気店になっても天狗にならない人格は素晴らしいですね。　合計で６４００円でした。　再訪したい店ですね。
16,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,"暮れの押し迫った12月26日に友人の草履修理に浅草の草履屋さんまでくっ付いていき浅草をブラブラしてランチをしてからの場所を変えて神楽坂散歩(o^―^o)ニコ 「魚串さくらさく」でサクッと飲んでからのシメはこちらの「サンルーカルバー」へお邪魔させてもらいました(^-^)/ 2度目の訪問となるので迷わず入店できましたって表通りにあるから迷う人は居ないか(^◇^;) カウンター席がラッキーなコトに空いていたので直ぐに案内されジントニックを頼みました こちらのバーはなんと昼過ぎの14:00から営業していてバーで昼飲みとかも出来ちゃうんですよねヾ(๑╹◡╹)ﾉ"" なんて何だか軽い調子で書いてましたがこちらサンルーカルバーの新橋さんは美味しいカクテルを作りまくる方なんですよ さてさてジントニックがやってきました 前回はジャパニーズジンでジントニックを作ってもらいましたが今回はなんだっけかな(^◇^;) キレッキレのジントニックを頂いて満足な日となりました"
17,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,今年の夏は、とっても暑い。暑いと喉が渇く。 ・・・ってことで、土曜日の昼下がり。14時～OPENしているサンルーカルBARに立ち寄ってみた。 そんな時間って、お客様だれもいないのでは？って入ったら、ほぼ満席ｗｗもう、どうなってるの？世の中。カウンターに座る。 ・マルガリータここのマルガリータはいつ飲んでも美味しい。塩分とらないと熱中症になっちゃうから、１杯目にはもってこいだね♪ ・モモとシャンパーニュのベリーニ個体を絶妙な具合で残してある桃とシロップ。そこにシャンパーニュをそっと注いで。これは。。。何杯でも飲めます！！！・パッションフルーツのカクテル種の食感を使うのかと思いきや、果汁のみ。さっぱりしていて、スムースに口の中で広がる香りが最強ですね。・ギムレットハイボールギムレットをソーダ—で割ってさっぱりと。思い通りのロングカクテルで〆ていただき、大満足。 すっかりやる気をなくした私は、家路に着くのでした。でも、ドアあけると、そこは激熱の町、神楽坂。。。早く帰って家から１歩もでないぞ！と心に誓ったぞ！！
18,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,神楽坂下の中華料理店で中国人写真家を激励する宴の後、流れ解散で元同僚とやって来たのがこちらのバー。坂の下からヒルトップまでエンヤコラと上り詰めました。飾らない格子の入口。一歩店内に足を踏み入れると和やかな空気に包まれます。カウンターに腰を下ろし、お願いしたのはドライマーティニー。ドライなのにまろやか。上質な仕上がりに思わずため息を漏らしてしまいました。弾む話のうちに2杯目はタリスカーのソーダ割りを、、。ソルティ―で力強い味わいが炭酸と交わって強烈な個性を引き出し、パンチがある。ソーダ割りにするには一番好きなウィスキーです。さらに話が弾み3杯目で仕上げとしましょうか。タリスカーの後に軟弱なウィスキーは似合いません。ここはやっぱりアイラ島のスモーキーでピーティーな奴しかないでしょう。Caol Ilaのソーダ割りをお願いしました。程よいヨードの香りが漂い、口に含むとバランスの良い甘さが広がります。ピートの香りも炭酸に乗って弾けています。そして同時にドライでスパイシーな味わいに包まれます。こんな贅沢はバーならでは、、。さすが名手新橋氏の腕の冴えがもたらす賜物なのでしょうね。
19,00001,サンルーカルバー,神楽坂駅 86m / バー,4.34,163,神楽坂の有名なオーセンティックバーといえば、歯車、サンルーカルバーがやはり有名。こちらは神楽坂上の交差点からさらに神楽坂駅の方へ歩くこと数分、通り沿いのビルの1階にさらりと佇んでいる。ある金曜日の比較的早い時間に訪れると、すでにカウンターはほぼ満席。近隣のマダム、紳士が訪れて酒を楽しまれていた。空いている席に通していただく。ギムレットを。苦味と酸味のバランスが良い、落ち着いた味。ウイスキーをお願いする。スタンダードは一通りあり、ハイボール、そしてバーボンのロックをお願いした。バーテンダーさんの所作、店内の空間、そして客の振る舞いも、完成された一流のバーという感じ。しかし逆説的ながら、その完成された構成要素のすべてが、バーとしての楽しみを減弱させてしまっているような気がしてならなかった。つまり、誰もが自分に与えられた役柄だけを演じて、決して逸脱することのない「バーでの過ごし方」という日常を演じているような印象。酒場とは非日常であって、思いもかけないことが起こる、という空間のあり方を自分は期待したい。神楽坂は近年、バーの開店ラッシュであり、毎年次々と新店が生まれ、また古い店の閉店・移転も続いている。新陳代謝が進む神楽坂でサンルーカルバーがどのような立ち位置となっていくか、これからも楽しみである。
20,00002,Bar Tiare,赤坂見附駅 166m / バー,3.99,113,"そう言って、元カノは去っていった。いつもの一ツ木通り、赤坂DNプラザビル（旧:赤坂鳳月堂本店ビル）5階にあるバーで一人、飲み直すことにした。重厚なカウンターには、バーテンダーさんが三人。センターにいらっしゃるのが、水澤 泰彦さん。2004年第31回全国バーテンダー技能競技大会で総合優勝に輝いた方だそうです。当店がオープンしたのが2009年なので、こちらで既に10年以上の歴史があります。その前は、門前仲町のBAR オーパにいらっしゃったそうです。“ティアレ”－この花の香りをひと度かいだ者はまたタヒチに戻りたくなる。　　　（“月と6ペンス”　－サマセット・モーム―）という小説の一説より名付けられたそうです。Bar Tiareといえば、季節のフルーツカクテル。シャインマスカットが目に入ったけど、そんな洒落たフルーツな気分でもなく。刀根柿と六ジンを使ったフルーツカクテルをいただきました。刀根柿をミキサーでギュイーンとやって作ってます。トップにはチーズ風味のスナックが添えてあって、これがまた絶妙な味わいなのです。チャームは、ツナとチーズのカナッペ、または、かわきもののどちらかということなので、かわきものをいただきました。とにかく、オサレっぽいヤツは回避したい気分。サクッと、フルーツカクテルを一杯いただいてお会計は、2,310円でした。こちらで、口コミ8,700軒になりました～♪"
21,00002,Bar Tiare,赤坂見附駅 166m / バー,3.99,113,赤坂駅や永田町駅近くのバー。独創的なフルーツカクテルが特徴の人気店。フルーツカクテルは目の前でミキサーした本物フルーツを最大限生かすために、ジン・ウォッカ・ブランデー等でシンプルに作るのが王道で美味しいです。でも「Bar Tiare」は本物フルーツにカカオやチーズの香りをつけたり、カンパリ等の味や香りが強いお酒を使ったりして独創的。この店の独創的なフルーツカクテルは好き嫌いがハッキリ別れると思いますが、頼めば王道フルーツカクテルに変えられるから安心。フルーツカクテルは税込1540円。チャージ同770円。平日夜に1人で来店。バーテンダーさんと気軽におしゃべりを楽しめる店でした。「アップルマンゴー」は本物マンゴーをミキサーし、シャンパン等を混ぜたカクテル。「温州みかん」は本物みかんをミキサーし、カンパリ等を混ぜてカカオニブで香りをつけたカクテル。カンパリの苦味が強い大人の味。レーズンバター付き。「富安柿」は本物柿をミキサーし、ジンやオレンジジュースや炭酸水等を混ぜたカクテル。焼いたチーズ付き。独創的なフルーツカクテルを3杯飲んでおしゃべりを楽しんで5390円。大変満足しました。(俳優の三浦春馬さんがバーテンダー役を演じる際に演技指導した店なので、たまに三浦春馬ファンのお客さんがいるようです。お客さんのおしゃべりで知りましたw)
22,00002,Bar Tiare,赤坂見附駅 166m / バー,3.99,113,【食べログ 東京×バー 第6位】赤坂見附駅から 徒歩5分お鮨好きの方なら ご存知の『すし匠 齋藤』さんと 同じビルの 5Fです17時～の営業ですがコロナの影響で 現在は15時～営業中オーナーは以前 バーテンダーの全国大会 優勝実績がありフルーツカクテルの本まで 出版されていますなので 季節のフルーツカクテルなどが 人気のオーセンティックバーになりますカウンター席の他テーブル席、ソファー席も 用意されています訪問は 土曜日の開店直後15時なので 外からの明かりも 心地よく1時間の滞在中 お客は私だけでしたフルーツカクテルも 好きですがこれからディナーの為 2杯だけ頂きました【モヒート】ビルド ロング一般的には ラム、ミント、砂糖、ソーダのレシピラムは ハバナクラブを使用グラスの底には ミントの葉の他にライムを潰したり 絞ったりしているのがこちらのモヒートの特徴同じカクテルを 別のお店でオーダーしてもカクテルのレシピは そのお店によって 微妙に変えてくるので その特徴観察が面白い♪グラスに クラッシュアイスが 敷き詰められミントが香る スッキリ爽やかな カクテル♪【バラライカ】シェイク ショートケテルワンという オランダのウォッカ使用日本ではまだ そんなに知名度がありませんが世界では 5本の指に入るウォッカこちらも スッキリとした味わいでキリッとドライに 仕上げています♪【生ハムとクリームチーズのカナッペ】お通しを2種から選択でき こちらを選択お通しレベルではない 美味しさでフードメニューも 興味をそそられます♪早い時間だったので オーナーは不在でしたが鳥取県出身の バーテンさんとの会話も楽しめ満足な昼飲みとなりましたコロナの影響で バー業界も 苦戦が続きますが注意を払いながら 応援していきますよ (^o^)/お会計は ¥3630です
